2026-07-03,07:11:07,maceta1,119,128,69,,69,165.41666666666669,2.0896,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,07:11:07,maceta2,93,94,82,82,82,1615.4166666666667,1.0934,8.9,53.6,1,0,0,
2026-07-03,07:41:09,maceta1,120,128,69,,69,166.66666666666669,3.1346,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,07:41:09,maceta2,93,95,82,81,81,1597.0833333333335,2.1861,10.6,49.6,1,0,0,
2026-07-03,08:11:12,maceta1,120,128,68,,68,162.08333333333334,4.1794,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,08:11:12,maceta2,94,95,82,81,81,1563.3333333333335,3.2776,10.7,49.0,1,0,0,
2026-07-03,08:41:15,maceta1,120,128,68,,68,167.08333333333334,5.2243,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,08:41:15,maceta2,94,94,82,81,81,1636.25,4.3715,10.7,48.4,1,0,0,
2026-07-03,09:11:18,maceta1,119,128,68,,68,160.0,6.269,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,09:11:18,maceta2,93,93,82,82,82,1615.4166666666667,5.4648,10.7,48.1,1,0,0,
2026-07-03,09:41:20,maceta1,123,128,68,,68,164.16666666666669,7.3138,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,09:41:20,maceta2,93,94,82,82,82,1619.1666666666667,6.5581,10.6,48.0,1,0,0,
2026-07-03,10:11:23,maceta1,120,128,68,,68,166.66666666666669,8.3587,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,10:11:23,maceta2,94,94,82,82,82,1601.6666666666667,7.6509,10.6,47.9,1,0,0,
2026-07-03,10:41:26,maceta1,119,128,68,,68,166.66666666666669,9.4036,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
